,Dates,ABC US Equity,ANSS US Equity,AVB US Equity,AXP US Equity,BAC US Equity,BRKS US Equity,BXP US Equity,CACI US Equity,CARD LN Equity,CIT US Equity,CLF US Equity,COP US Equity,DNB US Equity,EBAY US Equity,EDMCQ US Equity,EIHIX US Equity,EMUSTRUU Index,GE US Equity,GPX US Equity,HAL US Equity,HRB US Equity,HRS US Equity,IR US Equity,JNJ US Equity,JPM US Equity,KO US Equity,LP06TREU Index,LUACTRUU Index,LUATTRUU Index,LUGCTRUU Index,MA US Equity,MANT US Equity,MCK US Equity,MORN US Equity,MSFT US Equity,NOG US Equity,PCAR US Equity,PDCO US Equity,REG US Equity,RTN US Equity,SYK US Equity,TCO US Equity,THO US Equity,UDR US Equity,VAR US Equity,WFC US Equity,WLL US Equity,SPY,mu,0.000565338,0.000758404,0.000213803,0.000461339,0.000779113,0.001173296,0.000181163,0.000926582,-0.000195692,0.000312854,0.000177703,0.000285115,0.000438847,0.000453241,0.007225417,-2.20102E-05,0.00011532,0.00013548,-0.000242946,0.00012948,0.00034925,0.000365687,0.000853818,0.000690957,0.000445374,0.000721759,0.00019019,0.000116429,0.000104546,3.92066E-05,6.47222E-05,0.001070524,0.0007049,0.000343065,0.00060931,0.001053321,-4.73833E-05,0.000326228,-0.000138884,0.000247614,0.000925982,0.000855781,-0.000102981,0.000826386,0.000368353,0.000511113,0.000419082,5.66705E-05,0.000495618
1062,6/4/2014,0.007798604,0.005523373,0.001896467,0.000872125,0,0.006430868,0.002666889,0.000280938,0.006150062,0.012156686,-0.022757697,-0.000250564,0.004400978,0.00059376,-0.005780347,0,-0.000864594,-0.008958567,-0.008905852,-0.002745158,0.019822283,0.002249868,0.013131313,0.002147179,0.001438849,-0.002201566,-0.000873912,-0.000483588,-0.000374845,-0.000435948,-0.000392927,-0.009287926,-0.009810572,0.005414648,0.000744602,-0.000662691,-0.001104624,-0.003571429,0.003884573,0.000408622,0.000819097,0.000929491,0.009305417,0.001805054,-0.003409355,-0.000978665,0.005303958,0.002022822,,72.79,74.96,144.41,92.8,15.43,9.45,121.95,71.43,204,44.97,14.8,80.05,104.23,21.2859,1.78,4.74,925.97,34.15,26.77,24.86,65.89,29.82,76.49,60.8,103.22,56.63,40.89,206.082,2525.1,2055.33,2134.67,76.84,29.1,188.66,71.72,41.21,15.15,63.95,39,55.39,98.56,85.78,76.8,61.41,28.24,72.4549,51.63,295.76,194.45
1063,6/3/2014,-0.00163912,0.005826558,0.003665844,-0.001741212,-0.00327654,-0.007446809,-0.007526882,-0.002382287,-0.018115942,-0.005151176,-0.042921204,0.004277806,-0.006123639,-0.001383523,-0.017045455,0,-0.001370661,-0.001490868,-0.0175,0.008614059,-0.002046385,-0.020989894,-0.005691329,0.002838407,0.004516712,0.000489476,-0.002308243,-0.003357945,-0.00226341,-0.00258555,-0.00908501,-0.012567935,0.009482168,-0.008336866,-0.012257906,0.00066313,0.002689873,0.001788909,-0.002767017,-0.001733632,0.007426618,0,0.003167195,0.003623188,-0.002671915,0,0.02139186,-0.000492496,,73.66,74.64,142.64,91.81,15.21,9.39,120.31,71.21,204.5,44.96,14.6,79.8,102.7,21.2333,1.72,4.73,924.49,33.9,26.55,23.37,65.39,29.84,75.73,60.18,102.68,55.68,40.79,205.5617,2521.59,2053.41,2132.35,76.32,28.8,189.75,70.56,40.32,15.08,63.3,39.06,54.27,97.93,85.53,75.38,60.74,27.75,72.4638,51.04,295.68,193.19
1064,6/2/2014,0.000409948,0.004765146,7.0502E-05,0.004262295,0.007926024,-0.03192585,0.001823003,-0.000560224,0.035,0.003821942,-0.004464286,-0.005754316,-0.003583535,-0.004730435,-0.058823529,0,-0.000798016,0.001493094,-0.00621118,0.00572401,-0.015446608,-0.000906149,-0.001337345,0.006997832,-0.003958971,-0.001222195,-0.0001377,-0.004405096,-0.003118221,-0.003434008,0.007848267,-0.00169549,0.001001898,-0.005201012,-0.003663898,-0.011147541,-0.002525253,-0.000766088,0.015168539,0.005022035,0.004024145,0.005473965,-0.000166667,0.002906977,-0.001455909,0.006104766,0.001948504,0.00111584,,73.09,74.23,142.37,91.73,15.21,9.33,119.99,71.19,203.25,44.42,14.94,79.82,102.25,21.2207,1.73,4.73,925.29,33.77,26.79,23.58,65.57,29.26,75.56,59.4,102.46,55.6,40.88,205.7415,2522.81,2054.18,2133.28,76.35,29.07,191.63,70.18,40.29,15.09,63.37,39.2,54.06,97.89,85.46,75.31,60.18,27.7,72.7117,51.09,294.12,192.8
1065,5/30/2014,-0.001364629,-0.006358225,0.010544315,0.002410167,-0.000660066,0,0.010043522,-0.004878049,0,-0.00558909,-0.055421687,0.004902577,-0.013189334,0.011766211,0.021857923,0.002118644,-0.000129391,0.001869858,-0.024636511,0.01,0.012236574,0.003246753,0.00066912,0.006947201,-0.002692032,0.006148549,-0.000761616,-0.000558191,-0.000508147,-0.000493657,-0.00442766,-0.002705445,0.005674285,0.006793094,0.014873575,-0.011665587,-0.000946074,0.002816901,0.000187301,0.006187481,0.007152223,0.005909213,0.000166694,0.000363504,-0.000606375,0.010145216,-0.011963696,0.001611478,,73.21,73.8,141.85,91.89,15.26,9.4,120.9,71.36,207,44.65,15.61,79.48,102.88,21.2501,1.76,4.73,926.56,34.17,26.83,24,65.01,29.32,77.18,59.74,102.17,55.35,40.86,206.2175,2531.31,2058.84,2138.81,77.05,29.44,189.83,70.77,40.79,15.08,63.2,39.13,54.21,98.06,84.83,75.31,59.99,27.6,72.9065,51.09,287.96,192.895
1066,5/29/2014,0.008255366,-0.001755571,0.00064162,0.002415989,0.000660502,-0.001028807,0.001508801,-0.005268266,-0.011124845,0.002465262,0.03362391,-0.000251351,0.008773621,-0.004960392,-0.051813472,0.002123142,0.003049968,0.00300075,-0.00362173,0.008827238,-0.000679348,0.000519751,-0.001002674,0.004586241,0.004869252,0.001971414,-0.00037679,-0.001071992,-0.000657739,-0.000637622,-0.001819836,-0.007718121,0.0320162,-0.010086859,0.008247938,0.005867014,-0.006890072,0.001538856,0.00112507,0.003726322,0.015125847,-0.001742861,0.003848728,0.001456134,0.001700188,-0.003370341,0.016778523,0.005172954,,73.18,73.45,141.84,91.5,15.14,9.71,120.68,71.4,200,44.48,15.68,79.94,103.25,21.3511,1.87,4.73,927.3,33.86,26.79,24.15,64.64,29.78,77.25,59.82,101.46,55.57,40.91,206.2459,2542.51,2065.28,2146.18,76.45,29.49,189.64,71.14,40.94,15.25,63.36,39.16,53.4,97.57,84.49,74.9,60,27.52,73.0128,50.78,287.4,192.68
1067,5/28/2014,0.003867403,-0.005639855,-0.002488977,-0.003610898,-0.005256242,-0.008669046,-0.009383044,0.003757306,0.01125,0.000897263,-0.01893708,0.006705466,-0.028202005,-0.026660364,-0.025252525,0,0.003374969,0.003387279,-0.002408671,-0.008285134,-0.001017984,-0.006198347,0.022032451,-0.005059022,0.005622053,-0.004660289,0.002271702,0.005031749,0.003245997,0.003807593,-0.001298196,-0.008649368,-0.003544746,0.015001777,-0.004478726,0.017241379,-0.002499219,-0.002813299,-0.003363857,-0.002168973,0.028372325,-0.004537568,0.004200975,-0.006150507,-0.005794853,-0.002176063,0.001820983,-0.000730994,,73.28,73.92,140.36,91.28,15.15,9.71,119.48,71.75,200,44.73,16.6,79.55,104.63,21.1028,1.83,4.72,927.42,33.68,26.74,24.76,64,29.42,77,59.78,100.76,55.72,40.66,206.4031,2543.93,2066.33,2147.24,76.79,29.57,188.57,70.66,40.34,15.43,63.42,39.05,53.39,96.97,83.89,74.46,59.99,27.51,73.0571,50.27,290.88,192.37
1068,5/27/2014,0.010608599,-0.005475427,0.003998286,0.029398513,0.033967391,0.044195953,0.012782777,0.001672707,0,0.001122839,0.001835985,0.007777636,0.018124583,-0.004804947,-0.005025126,0,0.001902712,0.002263297,0.026370004,-0.000624902,0.003063308,0.008990228,0.003427592,-0.001683502,0.011186503,0.004682109,0.002226165,0.00200091,0.000883847,0.001267688,0.007586658,0.00804829,-0.002068027,0.000355619,0.001744766,0.01754386,0.016997617,0.000511771,0.007341867,-0.002164279,0.001121216,0.011064634,0.00591616,0.002902758,0.023728019,0.00777512,-0.00042005,0.006146572,,72.68,74.05,140.27,91.06,15.14,9.72,119.3,72.13,202.25,44.62,16.06,79.57,103.72,21.208,1.93,4.71,924.6,33.37,26.66,24.85,63.44,29.44,76.96,59.84,100.3,55.45,40.58,206.4809,2546.66,2067.69,2148.61,76.93,29.8,182.72,71.38,40.01,15.34,63.86,38.99,53.33,96.61,82.64,74.59,59.76,27.47,72.9331,50.44,286.08,191.38
1069,5/26/2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,72.4,74.47,140.62,91.39,15.22,9.805,120.43,71.86,200,44.58,16.37,79.04,106.73,21.7889,1.98,4.71,921.49,33.55,26.57,24.91,63.97,29.47,77.44,58.55,100.81,55.14,40.77,206.0129,2533.91,2061,2140.46,77.03,30.06,183.37,70.325,40.19,15.08,64.02,39.1,53.51,96.82,80.36,74.93,59.51,27.64,73.3582,50.55,285.56,191.52
1070,5/23/2014,0.004064471,0.008213276,0.005022962,0.007146909,0.00067981,0.009677419,0.005496364,0.004199328,0.012658228,-0.005360733,-0.010895884,-0.00038236,-0.002568982,0.010099099,0.036458333,0,0.001666285,0,0.016331658,0.00946223,0.004444444,0.009469946,0.020997375,0.000198098,-0.000366636,0,0.001227452,0.001869951,0.001103597,0.001353719,0.009240924,0.013940836,0.000871507,0.01282236,0.000498753,0.006793478,0.009947056,-0.003823604,0.009310279,0.008837596,-0.003970716,0.00597258,0.015796703,0.003641661,-0.005408924,0.00340068,-0.006814073,0.00400865,,71.64,74.88,140.06,88.78,14.72,9.39,118.91,71.74,200,44.53,16.34,78.43,104.83,21.8941,1.99,4.71,919.74,33.5,26.51,24.27,64.01,29.38,76.75,58.35,100.98,54.53,40.58,205.5553,2528.85,2059.18,2137.75,76.45,29.82,183.75,70.3,40.12,14.82,62.95,39.08,53.12,97.03,80.27,74.11,59.16,27.56,71.6579,50.16,285.68,190.35
1071,5/22/2014,0.009051054,0.005959637,-0.003361224,0.003300706,0.006844627,0.00867679,-0.007469576,0.004075896,-0.010025063,0.01129433,0.017868145,-0.000891379,0.010479762,-0.007327618,-0.072463768,0,0.00042492,0.000755002,-0.00083682,0.003799272,0.00619195,0.004094031,-0.002269553,-0.001779711,0.007945307,-0.007095669,0.000410781,-0.001100158,-0.000932568,-0.000968679,0.001586672,0.013439008,0.001746058,0.002744871,-0.006195787,-0.020625416,0.002412351,-0.043870339,-0.004162725,0.007859164,0.00273734,-0.004055698,-0.004274235,-0.002180233,0.001600111,0.006442521,-0.012225275,0.002432189,,71.64,74.88,140.06,88.78,14.72,9.39,118.91,71.74,200,44.53,16.34,78.43,104.83,21.8941,1.99,4.71,919.74,33.5,26.51,24.27,64.01,29.38,76.75,58.35,100.98,54.53,40.58,205.5553,2528.85,2059.18,2137.75,76.45,29.82,183.75,70.3,40.12,14.82,62.95,39.08,53.12,97.03,80.27,74.11,59.16,27.56,71.6579,50.16,285.68,190.35
1072,5/21/2014,0.013182404,0.003534049,-0.003705023,0.008841428,0.00550585,0.01430143,-0.00542571,-0.001683738,-0.007462687,0.021222607,0.010585305,-0.000127324,0.008337373,-0.001536435,0.024752475,0,-0.000185187,0.007224335,-0.01443299,0.004611959,0.024312896,0.006379585,0.004031551,0.008877805,0.007446016,0.007146378,0.00039193,-0.00258146,-0.00127095,-0.001649178,0.02688391,-0.006504622,0.019072509,0.004498621,0.016885081,0.021059783,0.012538674,0.009099852,0.002085703,0.0001048,0.003997502,0.002303523,0.011063094,-0.00398118,0.005073397,0.014501634,0.026943151,0.00842442,,71.35,74.27,139.36,88.15,14.71,9.3,118.26,71.44,197.5,44.77,16.52,78.46,105.1,21.6752,1.92,4.71,918.21,33.51,26.51,23.88,63.41,29.25,76.03,57.15,100.96,54.55,40.58,205.3033,2524.13,2056.91,2134.86,75.75,29.41,183.59,69.41,40.1,14.72,62.33,39.23,52.63,96.18,80.59,73.67,58.24,27.46,72.0476,49.99,287.64,189.59
1073,5/20/2014,0.005329876,-0.01644385,-0.003620616,-0.011688606,-0.009543286,-0.026766595,-0.001666667,-0.005025827,0,-0.014772727,-0.026666667,0.001402525,-0.014710096,-0.0070694,-0.033492823,0,0.000316007,-0.011649756,-0.013425549,-0.005220693,-0.009424084,-0.002254343,-0.018410186,-0.003875199,-0.00204347,-0.003193319,-0.001668763,0.001387385,0.001136413,0.001145925,-0.002843217,-0.025683789,-0.004649103,-0.038107203,-0.001761006,-0.017356475,-0.011906677,-0.013585638,-0.006030908,-0.0024046,-0.00062422,-0.00135318,-0.009926408,-0.003965393,-0.008587145,-0.010709234,-0.008115293,-0.00630497,,70.71,73.83,139.83,87.86,14.61,9.22,119.15,71.15,199.5,44.27,16.23,78.53,104.01,21.8352,2.07,4.71,917.82,33.53,26.49,23.9,63.17,29.07,75.72,57.28,101.14,54.12,40.87,205.219,2526.91,2058.83,2136.93,75.63,29.02,183.27,69.22,40.35,15.03,62.18,41.03,52.85,95.43,80.37,73.97,58.49,27.52,71.9325,49.67,291.2,189.13
1074,5/19/2014,0.016249451,0.007814605,0.001635497,0.007085714,0.011026878,0.010822511,-0.001165307,0.0009782,0.005,0.030444965,-0.021352313,0.004739944,0.011497585,0.007313191,-0.018779343,0,0.000905254,-0.002249719,0.00203832,0.005727924,0.016678495,0.002259436,0.009027778,0.00059654,0.009754267,-0.004402054,-0.001326824,-0.001058193,-0.000441743,-0.000607673,0.001491525,0.004355109,0.013860053,-0.00083682,-0.002008536,0.019047619,0.012544803,0.002188184,-0.014670381,0.002725653,0,-0.008452972,0.008457025,0.004708439,0.005675525,0.008353708,0.003651173,0.003669237,,69.79,73.57,140.35,87.09,14.53,9.09,119.8,71.27,201,43.35,16.06,78.54,103.15,21.8688,2.02,4.71,917.99,32.91,26.3,24.25,62.88,28.38,75.24,57.05,100.25,53.72,40.58,205.1386,2533.45,2061.45,2140.46,73.65,29.21,179.84,68.91,39.68,14.72,61.41,40.66,52.74,95.42,80.05,73.8,57.85,27.63,71.5694,48.96,283.56,187.55
1075,5/16/2014,0.012,0.006919007,0.002852457,-0.001141553,-0.002749141,0.003257329,0.008139632,-0.000558659,-0.004975124,0.011848341,-0.033256881,-0.000640123,-0.004999039,0.011486702,0.004716981,0.00212766,-0.001035061,0.002631579,0.006152584,0.007696008,0.008589835,0.004673521,0.007697691,-0.001092462,-0.003737619,0.009131293,-0.000517825,-0.001246165,-0.000577331,-0.000794018,0.009168035,0.002687269,0.003604212,0.002656971,0.005808081,0.006849315,0.002777324,0.006361634,0.012218045,-0.006974807,0.012386249,0.010165356,0.006951686,0.008768725,0.003590348,0.001019784,-0.010834838,0.003468517,,69.42,74.8,140.86,88.12,14.67,9.34,120,71.63,201,44,16.5,78.43,104.69,22.0245,2.09,4.71,917.7,32.94,26.61,24.58,63.21,28.65,75.41,58.12,100.64,53.83,40.71,205.4815,2529.94,2059.11,2138.01,73.86,29.98,180.68,71.64,39.75,14.98,62.15,41.22,53.06,95.65,80.1,73.9,58.43,27.74,72.1893,49.49,285.88,188.74
1076,5/15/2014,0.002971768,-0.00820775,0.008268622,-0.009721908,-0.019541779,-0.016025641,0.003283381,-0.004033941,-0.106666667,0.016377649,-0.020774846,-0.005348275,-0.014308727,-0.005612214,-0.023041475,-0.002123142,0.001604191,-0.005979073,-0.012955466,-0.025316456,-0.011323425,-0.00899828,-0.023072979,-0.001784475,-0.015636497,-0.009048667,0.000915532,0.002233087,0.001564633,0.001745209,-0.013765182,-0.007997334,-0.003535354,-0.021884831,-0.015904573,-0.027315123,-0.014331723,-0.008009709,-0.008202834,-0.0137577,-0.012358008,-0.002838221,-0.028368794,0.004035216,-0.018232505,-0.005274904,-0.001387155,-0.008780281,,68.31,74.22,140.63,87.5,14.51,9.24,120.14,71.56,200,42.7,16.86,78.06,103.5,21.8646,2.13,4.71,916.87,32.84,26.67,24.53,62.85,28.18,75.24,57.6,100.58,53.31,40.89,205.7545,2532.62,2060.02,2139.31,73.75,29.85,178.21,71.7,39.83,14.7,61.38,41.13,53.85,95.39,80.1,74.53,57.94,27.61,71.7819,49.08,284.84,188.05
1077,5/14/2014,0.006731488,-0.003753351,-0.00043122,-0.007071501,-0.012641384,-0.04,0.000168407,-0.010597303,0.002270172,-0.01166389,0.008493771,-0.001398779,-0.016587457,0.001354283,-0.068669528,0,0.002604024,-0.005943536,-0.003630496,-0.001716069,-0.000353732,-0.004216629,-0.014651398,-0.001484854,-0.004760161,-0.005351496,0.00221618,0.004765441,0.003158649,0.00365344,-0.009755446,-0.023429873,-0.01,-0.012160519,-0.004453241,0.002672011,-0.020350213,-0.006989636,0.004494382,-0.020613374,-0.002986932,-0.000405296,-0.023094688,-0.001830831,-0.004477932,-0.010439671,0.004458687,-0.00473784,,67.5,73.71,140.23,87.6,14.55,9.21,119.17,71.6,201,42.2,17.44,78.11,104.02,21.6163,2.12,4.7,917.82,33,26.6,24.38,62.37,27.94,74.89,57.16,100.69,53.51,40.52,205.8611,2535.78,2061.21,2141.01,73.08,29.77,177.57,71.51,39.6,14.6,61.21,40.87,53.2,96.06,79.12,73.78,57.54,27.37,71.5251,49.03,287.96,187.4
1078,5/13/2014,0.002699865,-0.01686874,-0.009256622,-0.00635735,-0.00265428,-0.025,-0.00859838,-0.003292181,-0.0056821,0.001430274,0.006841505,0.002933299,-0.008958256,0.004869536,-0.041152263,0.00212766,0.001830538,0.002607076,-0.012350598,-0.001090852,0.000353857,0.000527357,0.002363268,0.004974135,-0.000548948,0.007104361,0.002886712,0.002168999,0.001752998,0.001877197,-0.002532658,-0.008709677,0.033117144,-0.015300692,0.011258444,0.041753653,-0.0067377,-0.001203659,-0.012025902,0.011390217,-0.009247842,-0.007242489,-0.005577428,-0.003648304,-0.008993137,0.001004823,0.009423347,0.000922096,,67.3,74.32,139.08,88.46,14.84,9.36,118.78,71.89,225,41.52,17.81,78.53,105.53,21.7383,2.17,4.71,916.35,33.32,26.76,24.7,63.99,28.26,75.57,58.51,100.87,54.36,40.89,205.6728,2530.13,2057.99,2137.28,74.1,30.01,178.2,73.11,40.24,15.01,62.1,41.2,53.64,97.4,80.11,73.99,59.22,27.26,72.8534,49.29,288.36,189.06
1079,5/12/2014,0.016620921,0.009848283,0.007966698,0.009230077,0.02238806,0.008064516,0.003014318,0.00871731,-0.000886555,0.005995204,0.027533685,0.009917568,0.011489958,0.015631464,0.021008403,-0.002123142,-0.000460163,0.016275549,0.02700491,0.010551181,0.011091234,0.013495457,0.018394361,-0.00386483,0.011849657,-0.001223391,-0.000582183,-0.001295738,-0.001224133,-0.001221741,0.008604464,0.006493506,0.018888889,0.01266505,0.010875063,0.012684989,0.019977625,0.004594921,0.00408694,0.011937841,0.005953858,0.010571971,0.00660502,0.01256003,0.017571999,0.013854931,0.01687643,0.009709513,,66.85,74.6,139.14,89.09,15.03,9.75,118.76,72.66,224.49,42.01,17.66,78.64,107.31,21.7089,2.33,4.71,913.97,33.41,26.92,24.79,64.1,28.27,75.89,59.38,101.02,54.62,41.11,205.218,2518.13,2051.51,2129.5,74.83,30.73,180,74.01,40.42,14.97,63.39,41.49,53.4,99.45,80.35,74.02,60.62,27.31,73.1811,49.81,287.08,189.96
1080,5/9/2014,0.018322981,0.008455241,-0.002291443,0.00248251,-0.012726055,0.026915114,0.003107677,0.007809232,0.000638104,-0.003822265,-0.015570934,0.008180756,0.006676697,0.005492791,0.072072072,0,0.001393384,-0.00075643,0.009917355,0.001103579,0.007207207,-0.001334401,-0.012393888,0.004079602,-0.006438558,0.00343727,-0.000415463,-0.001706187,-0.000916041,-0.001131179,0.001885776,0.006207122,0.025671785,0.004330176,-0.002522704,-0.038617886,-0.006825397,0.020483712,-0.002778807,-0.004609711,0.007246377,-0.005526351,0.002483033,0.003335804,0.012728534,-0.00506791,0.008801039,0.001518583,,66.67,75.88,140.44,89.66,15.07,10,119.79,72.9,225.77,41.95,17.54,78.41,108.28,21.6037,2.43,4.7,912.3,33.4,26.85,25.1,64.17,28.26,75.85,59.24,100.52,54.65,40.82,204.6273,2512.68,2047.92,2125.51,75.02,31,174.23,75.16,39.97,14.37,63.82,41.54,54.05,98.33,81.1,74.56,60.96,27.41,73.8452,49.76,284.4,189.785
1081,5/8/2014,-0.002169197,-0.012981852,0.00388182,0.007274381,0.008783784,-0.01529052,0.003032856,-0.002781254,-0.003412291,-0.003333333,-0.029115342,-0.014082704,-0.000188041,-0.006051551,-0.055319149,0.00212766,0.002794556,-0.003392386,-0.01465798,-0.020234785,0.001443522,0.000934954,0.002894602,-0.004063026,0.00573543,-0.004399902,0.003119573,0.000694861,0.000726539,0.000746854,0.005008799,0.006576784,0.001802668,0.00557899,0.005453393,-0.025099075,0.001908397,0.000493827,0.009538059,-0.001738419,0.007806598,0.003924222,-0.005596708,0.006716418,0.007343731,-0.001214821,-0.029543545,-0.001091122,,65.58,75.14,139.33,88.84,14.74,9.92,119.43,72.27,225.97,41.7,17.07,77.64,107.05,21.2712,2.38,4.71,912.72,33.29,26.42,24.44,63.5,27.95,74.84,58.17,100.91,54.01,40.87,204.7465,2515.94,2050.43,2128.11,74.38,30.8,171,74.22,39.54,14.19,62.57,41.35,53.83,97.17,80.62,73.78,60.56,27.07,72.57,49.08,279.68,187.96
1082,5/7/2014,-0.003551027,0.011252512,0.011561955,0.020649652,0.004752206,-0.00304878,0.014009909,-0.00069483,0.00511343,0.001430615,-0.012168142,0.01336274,0.016437309,-0.007456736,-0.012605042,0,0.00231581,0.012982054,0.016135705,0.019206549,-0.01141634,0.015737349,0.001534789,0.014068938,0.013310836,0.010372932,-0.00056336,-0.000404841,0.000453683,0.000225516,0.000812898,0.021841398,-0.002517382,0.002728885,0.009344598,-0.001977587,0.002231431,0.005212211,0.014803568,0.019176655,0.004807692,0.015249347,0.001813984,0.016306409,-0.00655403,0.006111224,0.000280112,0.005889282,,64.4,74.51,139.65,88.62,14.93,9.66,119.06,71.71,225.83,41.86,17.34,77.01,106.34,21.155,2.22,4.71,911.45,33.32,26.44,24.2,63.43,27.75,74.94,58.9,100.5,54.36,40.73,204.8316,2520.24,2052.31,2130.52,74.24,30.61,166.72,73.9,39.64,14.76,63,40.52,53.98,97.62,80.04,74.19,60.41,26.98,71.6579,49.33,277.24,187.675
1083,5/6/2014,-0.005069124,-0.002005348,-0.005208333,-0.013278388,-0.023209549,-0.037181996,-0.006281834,-0.014651513,-0.001121202,-0.008041627,-0.003307607,0.002471063,-0.011151011,-0.020195836,-0.143884892,-0.002123142,0.001291904,-0.014672686,-0.045041486,-0.006102331,-0.02741152,0.002175391,-0.016107383,-0.0049,-0.016230173,-0.006624141,0.000681783,0.001446816,0.000644352,0.000949949,-0.013499064,-0.008660893,-0.011084109,-0.010797678,-0.009383718,0.004635762,-0.010097823,-0.006656805,0.001140034,-0.008063682,0.00266396,-0.006415506,-0.007528642,0.001138952,0.003225237,-0.009483454,-0.009296517,-0.008703959,,64.54,75.49,139.11,87.98,14.8,9.81,118.7,71.91,226.60,42,17.86,78.11,106.36,21.2838,2.35,4.7,908.91,34.34,26.53,24.56,64.74,27.71,74.87,58.73,100.91,54.05,40.91,204.1946,2518.49,2050.82,2128.93,73.87,30.41,166.42,73.49,39.425,15.14,62.88,40.5,53.47,97.79,79.42,73.9,60.75,26.8,71.1355,49.39,285.68,187.88
1084,5/5/2014,0.012914268,0.010810811,0.008535785,0.004946509,-0.011147541,0.004916421,-0.000424268,0.00343501,0.000826011,-0.022653722,-0.00711549,0.004835337,-0.006384977,-0.000191869,-0.060810811,0.00212766,-0.000154563,-0.003748126,-0.021646695,0.000782963,-0.003457815,0.002453319,-0.004177109,0.006947941,-0.024469234,-0.004639805,0,-0.001638889,-0.000721934,-0.000981903,0.014095961,0.003342246,0.010179031,0.004201681,-0.006550768,0.005996003,0.001422026,0.002471577,-0.000759446,0.009391631,0.012978669,0.006456931,-0.003425216,0.004193671,0.009393243,-0.000403388,-0.007300275,0.001914283,,64.77,74.65,137.52,86.2,14.73,9.84,117.06,71.96,225.45,41.94,18.08,77.08,104.64,21.4437,2.38,4.7,906.81,34.27,26.19,24.17,63.52,28.03,73.71,58.64,99.51,53.34,40.49,204.3097,2519.51,2049.89,2128.45,73.81,29.76,166.84,73.29,39.06,15.17,62.74,40.29,52.69,95.95,79.04,72.79,60.64,26.37,71.6048,49.09,285.6,186.78
1085,5/2/2014,-0.009249268,0.020830459,0.005133094,0.001266989,0.010603048,-0.00877193,-0.003214074,0.006499793,-4.67531E-05,0.00115714,0.035127479,0.019858723,-0.000187758,0.006191623,0.042253521,0,0.001149502,-0.003361972,-0.039004458,0.015100938,0.003818119,-0.001497006,-0.001834556,-0.012135681,-0.002512563,0.00416871,0.000877488,0.001390821,0.000190275,0.000644054,-0.005928321,0.008766015,-0.007074911,0.00833675,-0.00775,-0.018954248,-0.012482447,-0.008819206,-0.001705838,0.004402054,0.005036807,-0.000137363,0.00163372,0.010789981,0.009737464,-0.001208703,0.019090399,-0.001407142,,65.1,74.8,138.24,87.36,15.08,10.22,117.8,73.03,225.70,42.28,18.14,76.89,105.82,21.8857,2.78,4.71,905.64,34.06,26.58,25.31,63.91,28.82,73.55,59.6,100,54.22,40.76,204.1705,2515.87,2048.57,2126.43,74.82,30.02,168.71,74.09,39.43,15.1,63.38,40.56,52.63,96.73,78.83,73.26,61.1,26.34,71.3746,49.56,288.28,188.42
1086,5/1/2014,-0.00475606,-0.05005897,-0.001318198,-0.00697701,-0.00330251,0.002932551,0.009305105,0.038190955,-0.001742409,0.003716609,-0.003950339,0.00968914,-0.038280968,-0.002700088,-0.284634761,0,0.001494371,-0.004462626,0.02435312,-0.002536864,0.01372273,-0.00054407,0.002675585,-0.007503209,-0.004644516,-0.000245158,0.000611674,0.003301146,0.00178396,0.002318316,0.009109449,-0.005698961,-0.00585141,-0.002181917,-0.00990099,-0.008425146,0.001719287,0.002948403,0.006294106,-0.000733138,-0.004115756,-0.000549149,0.005585674,0.003480278,-0.00590818,0,-0.033640803,7.96559E-05,,64.27,74,137.07,86.93,15.25,10.17,117.85,72.78,225.52,43.26,18.27,76.52,106.5,21.8899,2.96,4.7,905.78,34.31,26.68,25.87,63.86,28.92,73.37,59.85,99.31,55.58,40.95,204.1705,2520,2050.05,2128.52,73.78,29.92,167.01,73.78,39.69,15.01,63.29,40.46,52.67,95.83,77.82,72.79,61.31,26.23,70.7104,49.58,290.4,188.06
